TransactionID,DateOfSale,CustomerID,Region,Product,Category,SalesAmount,QuantitySold,Discount,CostOfGoodsSold
d63d417b,2023-01-19,943cf2, NORTH ,product e  ,Sports,322.34,1,0,117.65
62e5dcba,2023-02-19,8999bf, SOUTH ,product a  ,Electronics,365.78,2,10,197.88
2dfbd83d,2023-07-23,9127ec, NORTH ,product b  ,Electronics,,4,5,27.45
116cfdce,2023-02-07,1d2ea8, WEST ,product b  ,Sports,262.99,4,0,183.06
6968034c,2023-11-04,fd7a66, SOUTH ,product d  ,Home Goods,168.25,4,0,279.71
7fab6f7b,2023-06-22,a237f6, WEST ,product c  ,Apparel,399.64,4,0,255.86
8749bb63,2023-10-04,d78ed5, SOUTH ,product d  ,Apparel,142.71,4,15,24.96
6b1e2d75,2023-11-06,a58172, EAST ,product a  ,Sports,,1,15,298.05
c9a91368,2023-11-16,48eee5, WEST ,product d  ,Sports,48.44,4,5,211.12
725bc411,2023-07-07,51ca26, SOUTH ,product c  ,Home Goods,22.42,4,5,52.87
e340b256,2023-03-03,e40e6e, EAST ,product a  ,Apparel,481.7,2,20,8.66
6a5f9518,2023-01-11,750b72, EAST ,product e  ,Electronics,419.63,4,10,55.53
a1ccad2f,2023-12-29,0480b8, NORTH ,product b  ,Apparel,351.03,3,20,252.26
77411b47,2023-05-18,42dc8d, SOUTH ,product e  ,Electronics,210.39,1,0,11.38
38099c4f,2023-08-08,93799e, WEST ,product d  ,Toys,94.91,1,0,73.78
0e49c4af,2023-10-06,53d016, EAST ,product e  ,Electronics,86.65,1,0,228.41
12fb5de9,2023-12-08,96dd4a, EAST ,product c  ,Sports,132.62,3,20,177.9
d0ee2321,2023-08-20,461650, NORTH ,product d  ,Toys,279.12,4,20,235.91
0bcff5d5,2023-08-24,235a30, NORTH ,product c  ,Home Goods,360.15,1,0,225.11
752714ee,2023-02-20,7de2c7, EAST ,product a  ,Apparel,333.5,3,0,19.93
eaa410f4,2023-08-23,dd70c8, NORTH ,product b  ,Sports,147.17,2,20,268.29
6de2aa03,2023-03-18,550724, SOUTH ,product a  ,Home Goods,,4,20,71.97
86014a03,2023-13-01,d29d90, EAST ,product d  ,Apparel,371.57,3,5,168.25
c191be96,2023-10-13,e8e8fd, WEST ,product a  ,Home Goods,,4,0,195.07
2b89b133,2023-08-19,1686a2, EAST ,product a  ,Sports,309.74,2,10,54.75
2d766f03,2023-02-18,82fe0f, SOUTH ,product d  ,Home Goods,215.6,3,0,292.99
937ca1c1,2023-07-30,a95004, EAST ,product a  ,Apparel,131.39,4,0,149.01
9e2c3bc6,2023-10-29,1199dd,,product a  ,Electronics,184.43,3,0,22.0
9d014a7a,2023-09-27,acf3d8, SOUTH ,product c  ,Toys,381.34,1,20,281.49
c0ce0dab,2023-03-09,c8d548, SOUTH ,product e  ,Home Goods,17.05,4,15,177.95
238f420e,2023-09-21,822036, WEST ,product d  ,Home Goods,66.88,3,5,211.26
c5ed0168,2023-05-08,56a9b9, SOUTH ,product a  ,Toys,32.54,1,5,159.93
bcd6bd1f,2023-12-15,5f75a9, WEST ,product b  ,Electronics,29.96,2,5,251.25
dd94199c,2023-12-03,2b8854, NORTH ,product e  ,Home Goods,429.18,4,0,14.77
16ecb4c4,2023-10-30,5b2874, WEST ,product e  ,Sports,354.79,4,20,84.17
243109dc,2023-06-03,6622c2, EAST ,product d  ,Sports,242.35,2,5,143.55
9fedf926,2023-07-25,46427e, SOUTH ,product b  ,Toys,57.94,1,15,27.6
0f993628,2023-04-03,f18723, SOUTH ,product b  ,Apparel,250.89,2,0,213.24
0d2f1a1d,2023-06-25,181d6e, WEST ,product d  ,Toys,242.0,4,0,121.13
30314761,2023-08-31,f1f143, EAST ,product a  ,Toys,94.87,3,20,85.44
2a11ee43,2023-11-17,329ffb,,product b  ,Apparel,222.59,1,5,6.0
805c09ed,2023-08-17,33baec, SOUTH ,product c  ,Sports,205.27,1,5,217.35
30dba801,2023-11-08,b5b641, WEST ,product c  ,Toys,311.77,1,20,250.97
9fcee4fc,2023-06-13,fb12ce, WEST ,product d  ,Sports,321.2,2,0,121.54
4f99182e,2023-03-19,536653, EAST ,product c  ,Electronics,32.2,2,0,171.44
307377bb,2023-03-23,577530, EAST ,product c  ,Toys,193.56,3,0,72.17
27f36872,2023-10-24,6e6376, NORTH ,product a  ,Toys,316.67,3,15,188.55
bc56e403,2023-09-27,4ec395, WEST ,product d  ,Sports,256.54,1,0,8.58
bd746953,2023-12-08,99e46d, NORTH ,product c  ,Electronics,,3,5,149.15
74bf118f,2023-06-25,babb0f, EAST ,product d  ,Toys,332.76,2,10,195.04
f060078d,2023-02-10,6defaa, NORTH ,product c  ,Apparel,89.84,3,5,275.87
0af3b2e3,2023-10-10,d0b8f3,,product b  ,Apparel,44.58,2,5,117.49
3071d554,2023-10-30,f5ecca, EAST ,product b  ,Electronics,324.79,3,10,230.73
c873e12d,2023-02-28,d111ee, NORTH ,product d  ,Toys,22.99,4,5,181.32
a9301e48,2023-03-27,0ca732, NORTH ,product a  ,Apparel,297.03,2,0,278.47
8913b9a5,2023-04-05,b5e545, SOUTH ,product d  ,Home Goods,470.71,4,0,122.52
f384d6d1,2023-10-09,6eb62c, EAST ,product b  ,Electronics,291.98,2,15,99.13
bc5e7477,2023-12-24,a3eece, NORTH ,product c  ,Home Goods,200.2,3,0,266.71
64bb8a86,2023-02-19,240f6c, EAST ,product e  ,Electronics,325.21,4,15,19.53
4a271742,2023-04-14,c63f4f,,product a  ,Home Goods,234.54,3,10,45.23
b5d507b7,2023-06-16,6e3bbe, WEST ,product c  ,Electronics,277.35,2,5,29.31
2bfb6a2b,2023-02-26,a286b0, SOUTH ,product a  ,Electronics,471.32,4,15,253.72
12c771f9,2023-11-03,c30214, NORTH ,product e  ,Electronics,199.19,1,20,8.13
fbbc1a2f,2023-05-02,58f1c9, NORTH ,product d  ,Home Goods,480.98,3,5,259.19
05c26259,2023-02-21,a8206b, WEST ,,Apparel,453.62,2,10,138.12
bfdc8493,2023-09-05,7dd44f, SOUTH ,product a  ,Electronics,105.94,4,10,6.19
fec7ba82,2023-04-03,8360ae, EAST ,product b  ,Apparel,43.99,3,20,123.49
2c26bf97,2023-05-12,5ed29b, WEST ,,Apparel,59.38,4,15,60.11
04e23e44,2023-04-14,67fc2c, WEST ,product e  ,Electronics,18.93,3,15,189.2
dcd84228,2023-06-19,6e21cd, SOUTH ,product b  ,Toys,56.28,3,15,205.41
79ff603d,2023-06-09,326b4e, NORTH ,product d  ,Apparel,344.67,3,20,148.82
fddf53e1,2023-04-28,6ba1ad, NORTH ,product e  ,Sports,44.88,4,0,16.95
b538bb0e,2023-10-27,ff336e, NORTH ,product a  ,Apparel,166.3,4,0,198.56
35c57866,2023-12-13,661d1b, EAST ,product d  ,Toys,423.99,3,15,253.4
dcff3f1e,2023-11-14,8c5f84, EAST ,product c  ,Toys,21.4,1,15,217.5
40ff2cc3,2023-07-12,cb698a, WEST ,product b  ,Apparel,409.09,1,5,249.84
275868c7,2023-03-30,974b80, SOUTH ,product d  ,Home Goods,148.11,1,0,64.15
9acdfbb0,2023-07-01,5260b6, WEST ,product b  ,Apparel,67.9,2,20,267.22
d59db498,2023-07-12,336719, NORTH ,product d  ,Electronics,351.4,1,5,100.05
247406cf,2023-11-18,5f8ef4, NORTH ,product a  ,Toys,318.18,4,15,8.95
e0231da2,2023-06-07,a36e5a, SOUTH ,product b  ,Sports,439.96,1,10,253.8
4592c6ae,2023-04-02,92b5d9,,product a  ,Toys,370.18,4,0,282.84
3ed2b1de,2023-11-20,6df1d6, NORTH ,product c  ,Electronics,403.71,2,10,198.39
5302d11f,2023-12-12,64a33a,,product e  ,Toys,148.2,4,10,73.27
741ee779,2023-12-01,e69a32, NORTH ,product a  ,Home Goods,96.95,4,15,79.26
b7a20f82,2023-03-29,6982f8, WEST ,product d  ,Sports,377.8,4,20,142.64
d859443d,2023-08-04,e94385, WEST ,product e  ,Home Goods,405.35,1,15,269.86
6a54f9dd,2023-08-22,8ceb15, NORTH ,product d  ,Apparel,495.35,3,0,49.13
5ac196ae,2023-10-10,fd2d89, WEST ,product d  ,Toys,212.18,4,10,248.66
670ae9d7,2023-06-14,dcb7fb, EAST ,product c  ,Electronics,192.29,1,20,90.93
af95ec38,2023-05-07,79488c, NORTH ,product c  ,Home Goods,390.44,1,5,243.53
6c9eac98,2023-10-23,49437f, NORTH ,product a  ,Toys,176.99,1,15,276.48
2328013a,2023-07-24,7a2bcd, EAST ,product c  ,Electronics,466.07,3,5,131.11
895b3a51,2023-09-25,984fed, NORTH ,product e  ,Electronics,430.62,3,0,112.69
93bc442e,2023-07-06,4079f6, NORTH ,product a  ,Apparel,220.21,3,15,241.66
7bb699b6,2023-05-11,ae977d, EAST ,product c  ,Apparel,377.93,3,20,161.2
b13d183b,2023-01-24,500eb0, WEST ,product b  ,Toys,379.73,2,10,206.91
d65535eb,2023-04-28,a1043b, WEST ,product d  ,Electronics,60.53,3,10,188.73
1577764d,2023-10-21,2930aa, NORTH ,product e  ,Toys,452.25,3,10,50.1
8de111e8,2023-08-16,cf610f, EAST ,product d  ,Home Goods,257.57,3,20,254.21
a369c1da,2023-09-13,304c01, NORTH ,product c  ,Electronics,414.96,4,20,62.75
a3c15532,2023-02-15,41c6b8, SOUTH ,product e  ,Apparel,166.82,4,10,280.02
f9db8219,2023-09-14,a45463, EAST ,product e  ,Home Goods,448.81,3,5,78.92
369fd682,2023-09-28,05623e, SOUTH ,product e  ,Toys,200.71,2,5,221.49
2a1728e3,2023-09-18,344ba9, SOUTH ,product d  ,Toys,15.31,4,15,88.97
2e2d1238,2023-03-17,19ab94, NORTH ,product b  ,Home Goods,453.64,1,15,98.75
0ff953b5,2023-04-18,6b35a6, NORTH ,product e  ,Sports,547.3,4,0,96.45
e8a9a8be,2023-01-29,87329b, SOUTH ,product e  ,Apparel,166.46,1,0,225.63
584da429,2023-06-17,56d054, NORTH ,product d  ,Home Goods,475.53,4,0,169.26
419dcb2c,2023-03-25,07b21c, WEST ,product e  ,Sports,475.8,3,5,265.47
efb7a7a8,2023-06-18,bae0d2, SOUTH ,product b  ,Electronics,290.98,4,5,95.67
f4238e0c,2023-01-27,4a8495, EAST ,product d  ,Toys,,3,20,209.14
f5c283e8,2023-12-20,67a2d7, NORTH ,product b  ,Home Goods,229.74,3,10,227.12
b2dd1e31,2023-06-18,a19710, NORTH ,product a  ,Toys,153.67,4,0,49.69
882e0ff9,2023-06-19,91f9eb, EAST ,product c  ,Apparel,171.05,1,20,123.17
f6fa45fe,2023-12-27,1207b6, SOUTH ,product e  ,Electronics,,1,10,147.43
d78f0192,2023-06-06,ac5556, NORTH ,product b  ,Sports,378.66,4,15,109.93
4be5b408,2023-09-13,cd88d1, WEST ,product a  ,Home Goods,397.87,3,0,100.02
f2057b71,2023-12-05,b71797, WEST ,product b  ,Apparel,396.91,1,5,207.49
8e17ecf6,2023-01-27,54c51c, NORTH ,product d  ,Toys,54.69,2,15,68.68
f4f5f27e,2023-11-16,664716, WEST ,product d  ,Sports,252.27,3,0,214.27
88afa66c,2023-01-31,996d25, SOUTH ,product a  ,Sports,38.2,4,15,280.84
e195c6f3,2023-01-11,865fa2, WEST ,product c  ,Toys,279.27,3,0,171.73
f7680756,2023-07-23,b719fe, SOUTH ,product e  ,Apparel,226.35,2,0,185.37
4926bd94,2023-06-25,151708,,product e  ,Sports,444.98,2,5,25.34
b8fac714,2023-08-07,342634, NORTH ,product d  ,Apparel,181.95,1,5,260.02
e1028e67,2023-11-04,22c3e5, NORTH ,product e  ,Electronics,67.36,2,20,89.21
1e3e7b30,2023-03-19,bc798e, EAST ,product e  ,Electronics,80.07,3,15,186.44
0c343f0f,2023-10-13,78bb73, EAST ,,Sports,,1,20,293.84
70d1be9e,2023-11-12,cf6db2, EAST ,product d  ,Toys,312.93,2,15,180.67
75d27037,2023-12-21,2479c4,,product b  ,Electronics,59.55,1,20,218.79
1e207a47,2023-02-21,6f47b0, EAST ,product c  ,Sports,51.21,1,15,136.37
2afaed93,2023-06-23,09ccf9, WEST ,product b  ,Sports,353.47,4,0,22.81
705c933e,2023-02-16,050dd0, NORTH ,product c  ,Toys,,1,10,240.29
e2d18163,2023-04-05,beb88f, NORTH ,product a  ,Apparel,412.71,1,15,15.32
7692871a,2023-10-01,722f0d, EAST ,,Home Goods,356.06,2,10,211.69
87df5751,2023-09-11,0813e2, SOUTH ,product a  ,Sports,49.86,3,15,11.76
bc037d0a,2023-03-22,3bb9d4, NORTH ,product e  ,Toys,51.57,3,0,259.38
aba1ed91,2023-12-16,257cef, EAST ,product d  ,Apparel,493.45,2,10,51.5
db19aae6,2023-11-19,154aa4, NORTH ,product a  ,Sports,193.39,3,10,156.71
b27fefa8,2023-04-28,0c4e3c, NORTH ,product c  ,Electronics,191.61,1,5,181.16
9ad53743,2023-10-29,178deb, SOUTH ,product a  ,Apparel,408.27,4,15,139.98
71d9d02d,2023-02-04,45de2f, EAST ,product c  ,Electronics,474.15,1,20,105.53
3e24384a,2023-09-09,babc8a, NORTH ,product b  ,Electronics,493.14,1,15,143.01
3d2b479c,2023-10-02,594704, WEST ,product a  ,Sports,379.16,4,5,96.87
9cbc5870,2023-01-07,3c0698, WEST ,product d  ,Electronics,194.37,2,0,134.25
9378c7cc,2023-12-24,64e3aa, SOUTH ,product b  ,Home Goods,50.92,1,0,110.88
d9ae271e,2023-01-16,ef96fb, SOUTH ,product d  ,Apparel,390.8,1,10,172.03
e3c5f4f7,2023-03-09,8a7854, SOUTH ,product a  ,Home Goods,283.62,2,10,75.19
b94cde52,2023-07-10,873f7d, EAST ,,Home Goods,217.87,1,20,296.65
98170bf7,2023-07-07,c07ac4, EAST ,product e  ,Toys,454.11,1,10,152.76
fb33fd6f,2023-05-15,fc2f7a, SOUTH ,product b  ,Sports,64.49,3,20,62.28
9ef9ff87,2023-04-27,abcfde, SOUTH ,product a  ,Home Goods,251.39,2,5,145.73
14f16eb2,2023-11-30,52ae4a, WEST ,product a  ,Toys,15.56,1,10,260.59
6ba7e80f,2023-09-26,437912, WEST ,product a  ,Electronics,239.64,1,15,11.43
45017a41,2023-01-08,10b7ea, WEST ,product d  ,Sports,37.59,4,5,205.47
2ac5b10e,2023-05-11,b569a7, SOUTH ,product d  ,Sports,,4,10,166.65
3c52574d,2023-12-10,43b488, NORTH ,product b  ,Home Goods,67.59,4,20,55.02
9d1aafe1,2023-07-10,15f9ff, EAST ,product a  ,Sports,328.11,1,5,246.16
33e3d12b,2023-09-11,077624, EAST ,product e  ,Electronics,375.56,1,0,113.82
b730efaa,2023-02-07,d03e20, WEST ,product c  ,Toys,295.85,4,10,91.67
a12d49e3,2023-09-13,fedd84, WEST ,product c  ,Toys,481.46,3,15,249.3
b67a8754,2023-10-20,df133a, EAST ,product b  ,Apparel,193.69,3,10,193.36
829efa2f,2023-10-08,6a376f, EAST ,product b  ,Apparel,150.0,3,20,269.99
62da1c99,2023-03-06,d39f40, SOUTH ,product c  ,Apparel,435.61,3,15,190.82
1bb5a08d,2023-10-21,cae1d1, NORTH ,product a  ,Electronics,119.56,2,15,223.54
d68268ec,2023-05-15,9bd87a, EAST ,product d  ,Electronics,481.98,4,0,251.75
300d2830,2023-12-18,71748f, NORTH ,product e  ,Electronics,15.96,1,5,21.15
6646510b,2023-12-16,177be2, WEST ,product e  ,Toys,485.24,4,15,233.93
6117e7e0,2023-12-22,a2a5c2, NORTH ,product e  ,Electronics,31.15,3,15,186.04
20b5d67b,2023-05-06,51fe8c, NORTH ,product e  ,Sports,446.66,1,10,25.5
9f55ee17,2023-02-24,7dc87d, NORTH ,product a  ,Apparel,268.57,2,15,155.03
24a1cad2,2023-03-24,21794f, WEST ,product c  ,Electronics,496.55,4,10,29.33
e82024be,2023-03-29,4977a8, NORTH ,product a  ,Apparel,46.16,1,20,222.1
35110d5c,2023-07-11,fffc9e, NORTH ,product e  ,Home Goods,,1,20,166.22
b24d3111,2023-07-25,1ab28a, SOUTH ,product b  ,Electronics,,3,20,286.3
256d507c,2023-05-06,9c18b8, EAST ,product a  ,Electronics,266.32,3,0,59.02
87bd3f27,2023-11-23,f6ae38, WEST ,product b  ,Electronics,318.41,4,5,183.78
7630e2b9,2023-12-19,7791e6,,product d  ,Electronics,,2,20,67.42
0762ac67,2023-12-02,4ca442, NORTH ,product d  ,Sports,232.73,1,10,186.15
7aed480d,2023-03-16,047dc1,,product a  ,Home Goods,,3,20,218.18
7480b016,2023-11-21,401dca, WEST ,product a  ,Sports,296.31,4,0,218.08
55b8c1c1,2023-02-18,5abb4d, SOUTH ,product b  ,Apparel,451.57,3,0,245.45
af778d49,2023-04-28,dafd74, SOUTH ,product b  ,Apparel,32.27,4,0,256.8
a26cd325,2023-03-26,45797c, NORTH ,product a  ,Toys,147.67,3,15,27.8
f58462a6,2023-08-18,43b5c8, EAST ,product b  ,Electronics,475.7,2,15,106.26
3b1e843d,2023-12-18,583be1, SOUTH ,product e  ,Toys,446.23,1,0,207.7
78801b50,2023-03-07,95f0c2, EAST ,product b  ,Toys,233.27,3,20,152.08
1727a39d,2023-05-21,739e19, EAST ,product b  ,Electronics,313.86,1,15,61.25
bcf8054c,2023-06-09,8db759, NORTH ,product e  ,Sports,145.92,4,20,168.05
192ba6f9,2023-12-04,5d2759, WEST ,product c  ,Sports,102.18,2,5,125.19
2c96d33c,2023-02-22,f691e6, EAST ,product c  ,Toys,,1,10,120.06
02f9729c,2023-05-25,6a8fd5, NORTH ,product b  ,Toys,183.14,3,20,243.88
ecc9488a,2023-06-24,f7da7d, WEST ,,Electronics,295.99,1,10,125.24
81cb3ba7,2023-02-16,8bc500, SOUTH ,product e  ,Toys,48.09,1,20,12.8
f1241fd2,2023-08-22,14ed94, NORTH ,product b  ,Toys,487.45,4,0,22.13
914f9a1d,2023-04-18,12f084, SOUTH ,product a  ,Toys,493.24,2,0,257.59
581bbf99,2023-11-08,6256a9, NORTH ,product d  ,Electronics,352.1,2,5,288.38
06137262,2023-12-06,1c5b19, SOUTH ,product c  ,Sports,272.69,1,0,208.08
a08b895a,2023-03-11,62f39d, WEST ,product a  ,Sports,161.67,1,15,112.49
3ef9431b,2023-10-17,a2d932, NORTH ,product c  ,Home Goods,,4,10,281.89
9d5d8cfe,2023-04-14,22c548, WEST ,product d  ,Apparel,345.52,1,10,200.53
5f33b128,2023-12-24,2f7773, SOUTH ,product b  ,Sports,89.68,4,0,254.08
ad8be0f7,2023-05-16,961498, WEST ,product d  ,Apparel,456.35,2,10,230.93
0a611317,2023-11-18,d24df4, SOUTH ,product c  ,Apparel,,2,15,116.85
f999962a,2023-05-03,c47c70, NORTH ,product e  ,Home Goods,475.4,4,20,146.22
427d34ff,2023-05-27,93353b, EAST ,product b  ,Apparel,365.6,1,15,59.91
0227c03b,2023-09-14,7f1c30, WEST ,product c  ,Toys,310.57,2,10,91.14
2eed1a63,2023-04-11,0f6488, NORTH ,product d  ,Home Goods,214.94,3,10,234.55
1af7f9da,2023-03-13,342306, SOUTH ,product b  ,Apparel,467.04,4,20,268.72
199b74c0,2023-04-25,093f87, NORTH ,product d  ,Apparel,434.37,2,20,218.72
2583eab6,2023-09-24,545d1c, WEST ,product a  ,Toys,32.16,2,20,142.23
010ddd91,2023-07-25,2323b3, NORTH ,product d  ,Home Goods,22.92,2,20,30.52
b1a70a3b,2023-02-25,f1e9e7, WEST ,product d  ,Home Goods,194.47,3,20,21.8
cf59c6f2,2023-02-10,ecc224, WEST ,product b  ,Apparel,407.17,3,20,115.43
39450c41,2024-02-30,9b7c43, EAST ,product d  ,Sports,493.77,3,20,141.83
bd40be39,2023-04-13,a4c7f6, WEST ,product e  ,Home Goods,83.7,1,20,184.69
48becf01,2023-07-23,291638,,product e  ,Apparel,301.12,4,10,6.91
05dc0d6e,2023-02-21,204d54, SOUTH ,product c  ,Toys,196.64,1,20,296.97
baecf217,2023-10-26,2e4ad9, SOUTH ,product e  ,Electronics,485.26,3,15,112.36
1e69e806,2023-07-09,b14a7d, EAST ,product b  ,Toys,422.64,4,5,255.19
1c2bba63,2023-12-13,b89301, SOUTH ,product c  ,Home Goods,420.78,1,20,162.82
b81f73ce,2023-09-08,9c2519, SOUTH ,product d  ,Home Goods,239.66,1,0,43.48
22f9097d,2023-02-13,55ee5c, WEST ,product e  ,Apparel,213.26,1,0,240.28
46a3f739,2023-10-04,699efe, EAST ,product c  ,Toys,143.97,3,0,214.4
968d5bcc,2023-11-26,72273e, WEST ,,Home Goods,37.62,2,0,160.59
cea8a32f,2023-08-16,ea41f6, NORTH ,,Home Goods,433.71,4,5,156.79
f1c624d9,2023-10-20,26c617, SOUTH ,product b  ,Apparel,408.32,3,10,30.81
c145d9aa,2023-04-29,c9d91a, NORTH ,product d  ,Sports,499.86,4,5,198.48
ffaf02ef,2023-10-10,d8ff50, WEST ,product b  ,Apparel,498.35,3,10,273.82
649bc417,2023-09-05,ef9e1b, SOUTH ,product c  ,Toys,282.16,1,5,32.51
5e95c2ae,2023-01-08,9ef9d9, WEST ,product e  ,Home Goods,386.8,1,15,82.74
55bb58cb,2023-12-09,97f687, EAST ,product c  ,Toys,,2,20,271.18
8a868e86,2023-05-05,a28c2e, WEST ,product e  ,Apparel,426.33,2,15,88.88
089ccbac,2023-04-03,c1160a, SOUTH ,product d  ,Sports,131.2,4,15,197.91
7a828939,2023-03-12,02c53a, SOUTH ,product e  ,Sports,230.77,2,20,162.77
39584486,2023-06-26,cfcf59, WEST ,product b  ,Apparel,73.29,2,15,180.92
6c6a5772,2023-08-30,46b49f, WEST ,product b  ,Toys,,4,15,127.66
beb18cef,2023-03-02,a3b431, NORTH ,product c  ,Sports,307.03,3,15,93.5
33a513e0,2023-04-10,2a18ea, EAST ,product a  ,Apparel,122.03,2,20,19.32
a785f92a,2023-03-26,93a954, EAST ,product a  ,Apparel,339.13,3,20,224.56
0d7721a7,2023-09-22,ed80db, SOUTH ,product b  ,Apparel,312.88,1,20,225.1
b411dea9,2023-12-01,c09325, EAST ,product a  ,Home Goods,185.5,2,20,202.86
74597b2d,2023-07-14,299ff2, EAST ,product c  ,Electronics,65.64,1,5,194.87
78394d58,2023-12-17,0f98b1, NORTH ,product e  ,Toys,339.07,1,0,76.9
c999129a,2023-10-08,364d52, SOUTH ,,Toys,264.95,3,15,11.59
a041a9de,2023-05-28,2304fb,,product c  ,Electronics,388.44,4,10,243.57
937ff335,2023-08-15,31fb41, NORTH ,product a  ,Home Goods,264.88,2,5,149.89
f6b51620,2023-12-23,da474a, WEST ,product b  ,Sports,427.57,3,20,95.52
06b53013,2023-07-29,448bcb, EAST ,product a  ,Home Goods,280.43,4,15,35.07
aaea306e,2023-05-22,534d61, WEST ,product a  ,Toys,284.86,1,0,23.5
3c28b722,2023-11-03,e31c91, NORTH ,product d  ,Sports,439.56,2,5,107.92
783073cb,2023-08-10,60fad3, EAST ,product d  ,Sports,207.71,1,15,242.4
f469ffba,2023-12-13,e3061f, SOUTH ,product c  ,Sports,,1,15,276.02
e277cd3f,2023-09-20,ca31a9, NORTH ,product b  ,Toys,24.1,2,0,269.54
88e30739,2023-01-29,08fabc, SOUTH ,product c  ,Sports,380.02,4,0,276.4
4dcd73a8,,790ecf, WEST ,product b  ,Toys,313.95,4,20,272.78
f72ab5aa,2023-03-14,0daf1e, EAST ,product e  ,Apparel,355.0,2,0,160.53
0d52dba2,2023-03-07,a93ead, NORTH ,product b  ,Apparel,114.35,2,5,69.73
826d5111,2023-10-01,9096b6,,product a  ,Toys,76.82,3,0,240.42
4c1052e4,2023-09-04,d08d9a, WEST ,product e  ,Apparel,17.13,3,5,68.05
5f9acd4c,2023-08-18,b55f72, NORTH ,product a  ,Apparel,181.79,1,0,83.83
fc9e9218,01-15-2023,26fa4c, SOUTH ,product d  ,Electronics,299.06,2,5,73.81
36a0e5e5,2023-11-24,cb6a52, EAST ,product d  ,Apparel,202.2,4,5,156.92
1e2a02ff,2023-10-31,800bfa, EAST ,product c  ,Home Goods,224.36,1,5,99.94
4674092c,2023-01-17,961629, WEST ,product c  ,Electronics,453.04,1,5,50.48
348d10f1,2023-06-30,9e0e0b, EAST ,product a  ,Apparel,180.65,1,20,138.69
2145730f,2023-02-11,43278d,,product c  ,Sports,261.85,1,20,262.8
b11fbd8d,2023-10-22,11fce9, SOUTH ,product d  ,Home Goods,393.99,4,5,173.31
33ea6e7d,2023-07-22,635f95, WEST ,product e  ,Sports,204.31,1,5,264.11
f67bfe8b,2023-05-23,3352e5, WEST ,product c  ,Electronics,314.82,2,0,62.78
e3792635,2023-10-26,2bf14f, SOUTH ,product c  ,Toys,432.56,3,15,54.26
4f53a331,2023-10-01,179e01, WEST ,product b  ,Electronics,475.27,4,10,174.8
48104249,2023-06-14,95057a, NORTH ,,Sports,82.07,2,0,141.68
05dba41a,2023-02-19,635573, EAST ,product b  ,Apparel,464.03,2,0,199.75
9a760e23,2023-09-14,b2efce, NORTH ,,Toys,251.14,2,10,239.41
4b77e51a,2023-08-14,792efe, EAST ,product d  ,Toys,,3,15,226.64
a39ab8e1,2023-04-18,c49832, NORTH ,product c  ,Electronics,234.98,3,10,282.97
a2b0a3a7,2023-05-23,f339c8, EAST ,product e  ,Toys,490.22,3,5,122.49
df09a4e5,2023-06-26,4a1011, EAST ,,Toys,,2,5,65.88
c8015cbd,2023-01-27,88c373, NORTH ,product a  ,Electronics,171.09,3,20,167.52
cc2a0d0d,2023-08-25,c12bc8, EAST ,product b  ,Apparel,320.37,1,20,37.67
0b3296fd,2023-04-15,6b1bdb, NORTH ,product d  ,Sports,127.67,3,5,90.21
f6cfcbba,2023-01-19,f88685, SOUTH ,,Toys,47.17,4,10,66.33
058eee75,2023-07-24,4767db, NORTH ,product b  ,Toys,73.15,2,0,121.99
8919aef2,2023-08-27,710a5e, EAST ,product a  ,Home Goods,72.74,2,15,37.81
a58b686e,2023-06-12,05a691, NORTH ,product e  ,Apparel,84.43,1,0,14.39
effc9a58,2023-02-08,505724, WEST ,product b  ,Electronics,78.03,3,0,198.75
f2fbd8d8,2023-06-09,361c67, WEST ,product a  ,Electronics,324.03,3,0,185.02
69767310,2023-08-04,4a1e1c, NORTH ,product e  ,Home Goods,99.12,4,5,213.97
d315c70f,2023-06-10,6c0b33, SOUTH ,product e  ,Sports,179.38,1,10,199.81
d456a121,2023-07-04,1ecaf9, NORTH ,product b  ,Toys,449.43,4,15,38.72
6916b10c,2023-02-14,279dd5, SOUTH ,product c  ,Toys,242.24,4,20,90.87
64205787,2023-06-17,9231fa, WEST ,product c  ,Electronics,337.1,2,10,43.21
207ed2f7,2023-02-07,168ca2, WEST ,product c  ,Sports,94.44,2,20,253.68
7fe1c205,2023-10-26,c688ab, NORTH ,product a  ,Home Goods,104.22,3,10,225.34
8d15077a,2023-04-17,a83e93, SOUTH ,product a  ,Home Goods,30.03,3,15,64.45
2a6f49c8,2023-02-09,8cee3d, SOUTH ,product c  ,Toys,92.78,4,10,105.69
72daa870,2023-09-15,29b1fc, NORTH ,product a  ,Toys,146.51,3,5,290.15
a8ed21b5,2023-01-23,ffe940, SOUTH ,product c  ,Electronics,96.74,4,10,180.28
bcca2a74,2023-01-19,91e2d0, SOUTH ,product a  ,Sports,53.46,3,20,241.34
b6127709,2023-04-12,f3b469, EAST ,product b  ,Sports,69.11,3,0,83.05
8ea85dd4,2023-04-14,5802ef, SOUTH ,product b  ,Sports,235.78,2,10,66.97
a3b1c11e,2023-03-06,9669db, EAST ,product b  ,Apparel,111.1,2,0,236.26
f8e7460c,2023-05-29,d34ffd, WEST ,product e  ,Home Goods,188.49,2,20,207.33
720b2585,2023-11-13,b04646, NORTH ,product e  ,Sports,256.67,2,15,205.89
a9392261,2023-06-26,cea244, WEST ,product a  ,Home Goods,348.29,1,5,168.03
